  0.23000000E+02  0.31068597E-24 -0.19533484E-41
  0.23100000E+02  0.30852102E-24 -0.30602897E-41
  0.23200000E+02  0.30637748E-24 -0.13277512E-41
  0.23300000E+02  0.30425507E-24 -0.22305170E-41
  0.23400000E+02  0.30215355E-24 -0.15617665E-41
  0.23500000E+02  0.30007265E-24 -0.15102337E-41
  0.23600000E+02  0.29801212E-24 -0.24915441E-41
  0.23700000E+02  0.29597170E-24 -0.27814370E-41
  0.23800000E+02  0.29395114E-24 -0.14127014E-41
  0.23900000E+02  0.29195021E-24 -0.22854891E-41
  0.24000000E+02  0.28996866E-24 -0.34537974E-41
  0.24100000E+02  0.28800625E-24 -0.23036218E-41
  0.24200000E+02  0.28606274E-24 -0.43751449E-41
  0.24300000E+02  0.28413792E-24 -0.24001196E-41
  0.24400000E+02  0.28223155E-24 -0.10695612E-41
  0.24500000E+02  0.28034341E-24 -0.26602968E-41
  0.24600000E+02  0.27847327E-24 -0.12423154E-41
  0.24700000E+02  0.27662093E-24 -0.27081384E-41
  0.24800000E+02  0.27478615E-24 -0.22641502E-41
  0.24900000E+02  0.27296875E-24 -0.25625639E-41
  0.25000000E+02  0.27116849E-24 -0.39701508E-41
  0.25100000E+02  0.26938519E-24 -0.25646225E-41
  0.25200000E+02  0.26761863E-24 -0.29649172E-41
  0.25300000E+02  0.26586862E-24 -0.26492802E-41
  0.25400000E+02  0.26413495E-24 -0.35470314E-41
  0.25500000E+02  0.26241745E-24 -0.19299208E-41
  0.25600000E+02  0.26071591E-24 -0.40343579E-41
  0.25700000E+02  0.25903014E-24 -0.33536903E-41
  0.25800000E+02  0.25735997E-24 -0.27190456E-41
  0.25900000E+02  0.25570520E-24 -0.30532698E-41
  0.26000000E+02  0.25406566E-24 -0.29147253E-41
  0.26100000E+02  0.25244116E-24 -0.32398647E-41
  0.26200000E+02  0.25083153E-24 -0.32739751E-41
  0.26300000E+02  0.24923661E-24 -0.23724184E-41
  0.26400000E+02  0.24765621E-24 -0.31290541E-41
  0.26500000E+02  0.24609016E-24 -0.32327431E-41
  0.26600000E+02  0.24453831E-24 -0.28202064E-41
  0.26700000E+02  0.24300049E-24 -0.27587649E-41
  0.26800000E+02  0.24147653E-24 -0.33416562E-41
  0.26900000E+02  0.23996628E-24 -0.34542947E-41
  0.27000000E+02  0.23846958E-24 -0.33161804E-41
  0.27100000E+02  0.23698627E-24 -0.30859122E-41
  0.27200000E+02  0.23551620E-24 -0.36351422E-41
  0.27300000E+02  0.23405923E-24 -0.21120240E-41
  0.27400000E+02  0.23261519E-24 -0.36779981E-41
  0.27500000E+02  0.23118395E-24 -0.30036787E-41
  0.27600000E+02  0.22976535E-24 -0.27766206E-41
  0.27700000E+02  0.22835926E-24 -0.20086540E-41
  0.27800000E+02  0.22696554E-24 -0.32307193E-41
  0.27900000E+02  0.22558404E-24 -0.22713880E-41
  0.28000000E+02  0.22421463E-24 -0.33095738E-41
  0.28100000E+02  0.22285718E-24 -0.36294579E-41
  0.28200000E+02  0.22151154E-24 -0.20042774E-41
  0.28300000E+02  0.22017760E-24 -0.35088294E-41
  0.28400000E+02  0.21885520E-24 -0.33236363E-41
  0.28500000E+02  0.21754424E-24 -0.26647634E-41
  0.28600000E+02  0.21624459E-24 -0.38048945E-41
  0.28700000E+02  0.21495610E-24 -0.23066695E-41
  0.28800000E+02  0.21367868E-24 -0.26979749E-41
  0.28900000E+02  0.21241219E-24 -0.31758590E-41
  0.29000000E+02  0.21115651E-24 -0.26474948E-41
  0.29100000E+02  0.20991152E-24 -0.45864397E-41
  0.29200000E+02  0.20867711E-24 -0.26548199E-41
  0.29300000E+02  0.20745317E-24 -0.37472698E-41
  0.29400000E+02  0.20623957E-24 -0.27494350E-41
  0.29500000E+02  0.20503621E-24 -0.19937367E-41
  0.29600000E+02  0.20384298E-24 -0.30452362E-41
  0.29700000E+02  0.20265976E-24 -0.39345412E-41
  0.29800000E+02  0.20148644E-24 -0.33628232E-41
  0.29900000E+02  0.20032293E-24 -0.28149288E-41
  0.30000000E+02  0.19916912E-24 -0.31513320E-41
  0.30100000E+02  0.19802489E-24 -0.39469545E-41
  0.30200000E+02  0.19689016E-24 -0.26434926E-41
  0.30300000E+02  0.19576481E-24 -0.43160396E-41
  0.30400000E+02  0.19464876E-24 -0.36626475E-41
  0.30500000E+02  0.19354189E-24 -0.33670015E-41
  0.30600000E+02  0.19244412E-24 -0.25742112E-41
  0.30700000E+02  0.19135534E-24 -0.35086207E-41
  0.30800000E+02  0.19027546E-24 -0.36262405E-41
  0.30900000E+02  0.18920439E-24 -0.32191815E-41
  0.31000000E+02  0.18814203E-24 -0.28182055E-41
  0.31100000E+02  0.18708830E-24 -0.35680649E-41
  0.31200000E+02  0.18604311E-24 -0.27183637E-41
  0.31300000E+02  0.18500635E-24 -0.43135647E-41
  0.31400000E+02  0.18397796E-24 -0.34985912E-41
  0.31500000E+02  0.18295783E-24 -0.34624564E-41
  0.31600000E+02  0.18194589E-24 -0.41360864E-41
  0.31700000E+02  0.18094205E-24 -0.33830118E-41
  0.31800000E+02  0.17994622E-24 -0.27482332E-41
  0.31900000E+02  0.17895833E-24 -0.35382358E-41
  0.32000000E+02  0.17797829E-24 -0.31338192E-41
  0.32100000E+02  0.17700602E-24 -0.37872714E-41
  0.32200000E+02  0.17604144E-24 -0.26356940E-41
  0.32300000E+02  0.17508447E-24 -0.34257699E-41
  0.32400000E+02  0.17413504E-24 -0.35051722E-41
  0.32500000E+02  0.17319307E-24 -0.28538241E-41
  0.32600000E+02  0.17225849E-24 -0.24531411E-41
  0.32700000E+02  0.17133121E-24 -0.36757341E-41
  0.32800000E+02  0.17041116E-24 -0.29245767E-41
  0.32900000E+02  0.16949828E-24 -0.28430569E-41
  0.33000000E+02  0.16859249E-24 -0.31427437E-41
  0.33100000E+02  0.16769372E-24 -0.26679399E-41
  0.33200000E+02  0.16680190E-24 -0.33825513E-41
  0.33300000E+02  0.16591695E-24 -0.33201553E-41
  0.33400000E+02  0.16503882E-24 -0.30807284E-41
  0.33500000E+02  0.16416743E-24 -0.24677097E-41
  0.33600000E+02  0.16330271E-24 -0.27286616E-41
  0.33700000E+02  0.16244461E-24 -0.30078037E-41
  0.33800000E+02  0.16159305E-24 -0.29524547E-41
  0.33900000E+02  0.16074797E-24 -0.31378247E-41
  0.34000000E+02  0.15990930E-24 -0.33493996E-41
  0.34100000E+02  0.15907699E-24 -0.29464951E-41
  0.34200000E+02  0.15825097E-24 -0.37406575E-41
  0.34300000E+02  0.15743118E-24 -0.24013062E-41
  0.34400000E+02  0.15661755E-24 -0.25948069E-41
  0.34500000E+02  0.15581004E-24 -0.22900069E-41
  0.34600000E+02  0.15500857E-24 -0.26028147E-41
